Player,Injury,Start Date,Return Date,Days Missed,Injury Category,Refined Injury Category
Jon Leuer,bone bruise in right knee,2017-01-18,2017-01-21,3,Knee,Knee
Jon Leuer,back spasms,2016-12-17,2016-12-19,2,Back,Back
Jon Leuer,flu,2014-11-19,2014-11-21,2,Unknown,General Ailments
Jonah Bolden,right fibula injury,2018-11-16,2018-12-05,19,Unknown,Unknown
Jonah Bolden,placed on IL,2018-12-10,2018-12-14,4,Unknown,Unknown
Jonah Bolden,placed on IL,2018-12-19,2018-12-22,3,Unknown,Unknown
Jonah Bolden,sore right Achilles,2019-01-29,2019-01-31,2,Ankle,Ankle
Jonas Jerebko,sore left ankle,2016-03-16,2016-03-21,5,Ankle,Ankle
Jonas Jerebko,illness,2017-01-21,2017-01-24,3,Unknown,General Ailments
Jonas Valanciunas,illness,2019-12-01,2019-12-02,1,Unknown,General Ailments
Jonas Valanciunas,left thumb injury,2018-12-14,2019-02-09,57,Unknown,Unknown
Jonas Valanciunas,sprained left ankle,2017-10-23,2017-11-01,9,Ankle,Ankle
Jonas Valanciunas,illness,2021-12-26,2021-12-28,2,Unknown,General Ailments
Jonas Valanciunas,sore right foot,2019-12-21,2019-12-23,2,Foot,Unknown
Jonas Valanciunas,fractured left hand,2015-11-22,2015-12-28,36,Hand/Finger,Hand/Finger
Jonas Valanciunas,hand injury,2014-11-05,2014-11-07,2,Hand/Finger,Hand/Finger
Jonas Valanciunas,back injury,2014-03-19,2014-03-21,2,Back,Back
Jonas Valanciunas,placed on IL,2016-03-17,2016-03-18,1,Unknown,Unknown
Jonas Valanciunas,placed on IL for rest,2018-04-08,2018-04-09,1,Unknown,Unknown
Jonas Valanciunas,sore right ankle,2022-04-04,2022-04-07,3,Ankle,Ankle
Jonas Valanciunas,sore right ankle,2022-04-10,2022-04-12,2,Ankle,Ankle
Jonas Valanciunas,sore back,2021-05-11,2021-05-13,2,Back,Back
Jonas Valanciunas,illness,2022-01-28,2022-01-31,3,Unknown,General Ailments
Jonas Valanciunas,right quadriceps injury,2023-02-05,2023-02-06,1,Unknown,Unknown
Jonas Valanciunas,left calf injury,2023-03-01,2023-03-06,5,Calf,Soft Tissue Injury
Jonas Valanciunas,concussion,2021-04-18,2021-04-25,7,Head,Head
Jonathan Isaac,concussion,2019-04-10,2019-04-13,3,Head,Head
Jonathan Isaac,sprained right ankle,2018-11-04,2018-11-14,10,Ankle,Ankle
Jonathan Isaac,sore right ankle,2017-12-28,2018-03-02,64,Ankle,Ankle
Jonathan Isaac,sprained right ankle,2017-11-20,2017-12-17,27,Ankle,Ankle
Jonathan Isaac,illness,2017-10-29,2017-11-03,5,Unknown,General Ailments
Jonathan Isaac,sprained right ankle,2019-11-15,2019-11-20,5,Ankle,Ankle
Jonathan Isaac,left knee injury,2020-01-03,2020-07-31,210,Knee,Knee
Jonathan Isaac,left knee injury,2023-02-25,2023-03-03,6,Knee,Knee
Jonathan Isaac,placed on IL  surgery on left knee to repair torn ACL,2021-10-19,2023-01-23,461,Knee,Knee
Jonathan Kuminga,sore knee,2022-01-11,2022-01-13,2,Knee,Knee
Jonathan Kuminga,sprained left ankle,2023-03-09,2023-03-15,6,Ankle,Ankle
Jonathon Simmons,sprained left ankle,2018-12-31,2019-01-04,4,Ankle,Ankle
Jonathon Simmons,sprained right ankle,2018-12-21,2018-12-23,2,Ankle,Ankle
Jonathon Simmons,strained abdominal,2019-01-31,2019-02-10,10,Unknown,Unknown
Jonathon Simmons,right wrist injury,2018-11-02,2018-11-04,2,Wrist,Wrist
Jonathon Simmons,illness,2017-02-12,2017-02-13,1,Unknown,General Ailments
Jonathon Simmons,placed on IL,2016-04-19,2016-04-22,3,Unknown,Unknown
Jonathon Simmons,placed on IL,2015-10-28,2015-11-14,17,Unknown,Unknown
Jonathon Simmons,placed on IL,2015-11-16,2015-11-18,2,Unknown,Unknown
Jonathon Simmons,placed on IL,2015-11-21,2015-11-23,2,Unknown,Unknown
Jonathon Simmons,illness,2016-03-10,2016-03-25,15,Unknown,General Ailments
Jonathon Simmons,placed on IL,2016-04-02,2016-04-07,5,Unknown,Unknown
Jontay Porter,sore right knee,2021-04-09,2021-04-13,4,Knee,Knee
Jordan Adams,placed on IL,2015-01-23,2015-01-26,3,Unknown,Unknown
Jordan Adams,placed on IL,2015-01-09,2015-01-11,2,Unknown,Unknown
Jordan Adams,placed on IL,2014-11-23,2014-12-09,16,Unknown,Unknown
Jordan Adams,placed on IL,2014-12-12,2014-12-30,18,Unknown,Unknown
Jordan Adams,right knee injury,2016-01-08,2016-04-13,96,Knee,Knee
Jordan Adams,right knee injury,2015-11-05,2015-12-26,51,Knee,Knee
Jordan Bell,placed on IL,2017-11-13,2017-11-19,6,Unknown,Unknown
Jordan Bell,left ankle inflammation,2018-01-20,2018-02-26,37,Ankle,Ankle
Jordan Bell,sprained right ankle,2018-03-08,2018-03-14,6,Ankle,Ankle
Jordan Bell,flu,2019-02-25,2019-02-27,2,Unknown,General Ailments
Jordan Bell,placed on IL,2017-10-27,2017-10-30,3,Unknown,Unknown
Jordan Bell,placed on IL,2017-11-22,2017-11-24,2,Unknown,Unknown
Jordan Bone,placed on IL,2019-10-23,2019-10-26,3,Unknown,Unknown
Jordan Bone,placed on IL,2019-10-28,2019-11-02,5,Unknown,Unknown
Jordan Bone,placed on IL,2019-11-15,2019-11-23,8,Unknown,Unknown
Jordan Clarkson,sprained right thumb,2023-02-28,2023-03-04,4,Unknown,Unknown
Jordan Clarkson,sore right knee,2022-02-04,2022-02-07,3,Knee,Knee
Jordan Clarkson,sprained right ankle,2015-12-11,2015-12-15,4,Ankle,Ankle
Jordan Clarkson,sprained right ankle,2021-04-08,2021-04-16,8,Ankle,Ankle
Jordan Farmar,back injury,2014-12-06,2014-12-10,4,Back,Back
Jordan Farmar,strained right groin,2014-03-21,2014-04-06,16,Groin,Groin
Jordan Hamilton,concussion,2015-04-19,2015-05-04,15,Head,Head
Jordan McLaughlin,placed on IL,2020-12-23,2020-12-26,3,Unknown,Unknown
Jordan McLaughlin,right groin injury,2022-03-11,2022-03-12,1,Groin,Groin
Jordan McLaughlin,heel injury,2022-10-30,2022-11-01,2,Unknown,Unknown
Jordan McRae,placed on IL,2018-11-06,2018-11-20,14,Unknown,Unknown
Jordan McRae,placed on IL,2018-11-23,2018-12-16,23,Unknown,Unknown
Jordan McRae,placed on IL,2016-05-02,2016-06-08,37,Unknown,Unknown
Jordan McRae,placed on IL,2020-01-30,2020-02-08,9,Unknown,Unknown
Jordan McRae,surgery on finger,2019-12-05,2019-12-26,21,Hand/Finger,Hand/Finger
Jordan McRae,placed on IL,2018-11-02,2018-11-04,2,Unknown,Unknown
Jordan McRae,fractured finger,2019-11-02,2019-11-06,4,Hand/Finger,Hand/Finger
Jordan McRae,placed on IL,2019-03-20,2019-03-23,3,Unknown,Unknown
Jordan McRae,placed on IL,2019-02-22,2019-03-16,22,Unknown,Unknown
Jordan McRae,placed on IL,2019-01-17,2019-01-21,4,Unknown,Unknown
Jordan McRae,placed on IL,2018-12-29,2019-01-09,11,Unknown,Unknown
Jordan McRae,placed on IL,2018-12-26,2018-12-28,2,Unknown,Unknown
Jordan Mickey,placed on IL,2015-10-30,2015-11-06,7,Unknown,Unknown
Jordan Mickey,placed on IL,2016-12-22,2016-12-27,5,Unknown,Unknown
Jordan Mickey,placed on IL,2015-11-10,2015-12-21,41,Unknown,Unknown
Jordan Mickey,placed on IL,2015-12-27,2016-02-19,54,Unknown,Unknown
Jordan Mickey,placed on IL,2016-12-29,2017-01-03,5,Unknown,Unknown
Jordan Mickey,placed on IL,2016-11-19,2016-11-28,9,Unknown,Unknown
Jordan Mickey,placed on IL,2016-12-02,2016-12-05,3,Unknown,Unknown
Jordan Mickey,placed on IL,2016-12-09,2016-12-14,5,Unknown,Unknown
Jordan Mickey,placed on IL,2016-12-18,2016-12-20,2,Unknown,Unknown
Jordan Mickey,placed on IL,2017-03-12,2017-04-05,24,Unknown,Unknown
Jordan Mickey,placed on IL,2017-04-16,2017-05-19,33,Unknown,Unknown
Jordan Mickey,placed on IL,2018-02-27,2018-03-01,2,Unknown,Unknown
Jordan Mickey,placed on IL,2018-03-05,2018-03-10,5,Unknown,Unknown
Jordan Mickey,placed on IL,2016-04-09,2016-04-13,4,Unknown,Unknown
Jordan Nwora,placed on IL,2021-02-03,2021-03-13,38,Unknown,Unknown
Jordan Nwora,left thigh injury,2021-06-07,2021-06-23,16,Unknown,Unknown
Jordan Nwora,placed on IL,2021-12-28,2021-12-30,2,Unknown,Unknown
Jordan Nwora,sore back,2022-04-17,2022-04-20,3,Back,Back
Jordan Poole,placed on IL,2019-12-27,2020-01-04,8,Unknown,Unknown
Jose Alvarado,rib injury,2022-12-15,2022-12-17,2,Unknown,Unknown
Jose Alvarado,placed on IL,2021-12-15,2021-12-17,2,Unknown,Unknown
Jose Calderon,sore right groin,2016-01-29,2016-02-04,6,Groin,Groin
Jose Calderon,strained left calf,2016-10-26,2016-10-30,4,Calf,Soft Tissue Injury
Jose Calderon,strained right hamstring,2016-12-05,2016-12-23,18,Hamstring,Soft Tissue Injury
Jose Calderon,sore left hamstring,2018-04-05,2018-04-09,4,Hamstring,Soft Tissue Injury
Jose Calderon,bruised left knee,2015-01-24,2015-01-28,4,Knee,Knee
Jose Calderon,strained right calf,2014-10-29,2014-11-22,24,Calf,Soft Tissue Injury
Jose Juan Barea / Jose Barea / J.J. Barea,sprained left ankle,2015-03-22,2015-04-01,10,Ankle,Ankle
Jose Juan Barea / Jose Barea / J.J. Barea,sprained right ankle,2015-11-28,2015-12-09,11,Ankle,Ankle
Jose Juan Barea / Jose Barea / J.J. Barea,strained left calf,2016-11-23,2016-12-19,26,Calf,Soft Tissue Injury
Jose Juan Barea / Jose Barea / J.J. Barea,sore left Achilles,2016-12-23,2017-01-07,15,Ankle,Ankle
Jose Juan Barea / Jose Barea / J.J. Barea,strained hamstring,2017-01-25,2017-03-10,44,Hamstring,Soft Tissue Injury
Jose Juan Barea / Jose Barea / J.J. Barea,strained left oblique,2018-01-29,2018-02-03,5,Unknown,Unknown
Jose Juan Barea / Jose Barea / J.J. Barea,sore left ankle,2019-01-05,2019-01-07,2,Ankle,Ankle
Jose Juan Barea / Jose Barea / J.J. Barea,sprained left ankle,2018-12-13,2018-12-18,5,Ankle,Ankle
Jose Juan Barea / Jose Barea / J.J. Barea,sprained left ankle,2020-02-05,2020-02-07,2,Ankle,Ankle
Jose Juan Barea / Jose Barea / J.J. Barea,strained left rib muscle,2018-03-17,2018-03-20,3,Unknown,Unknown
Jose Juan Barea / Jose Barea / J.J. Barea,sore right ankle,2020-03-04,2020-03-06,2,Ankle,Ankle
Josh Giddey,ankle injury,2022-10-24,2022-11-01,8,Ankle,Ankle
Josh Giddey,illness,2021-12-01,2021-12-05,4,Unknown,General Ailments
Josh Hall,knee injury,2021-04-15,2021-04-28,13,Knee,Knee
Josh Hall,sore left knee,2021-03-03,2021-03-27,24,Knee,Knee
Josh Hall,concussion,2021-04-04,2021-04-13,9,Head,Head
Josh Harrellson,knee injury,2014-03-01,2014-04-04,34,Knee,Knee
Josh Harrellson,placed on IL,2014-02-07,2014-02-21,14,Unknown,Unknown
Josh Hart,bursitis in left heel,2017-10-19,2017-10-20,1,Unknown,Unknown
Josh Hart,sprained left ankle,2022-11-30,2022-12-04,4,Ankle,Ankle
Josh Hart,placed on IL,2017-11-15,2017-11-19,4,Unknown,Unknown
Josh Hart,fractured left hand,2018-03-01,2018-03-30,29,Hand/Finger,Hand/Finger
Josh Hart,sore left knee,2021-12-03,2021-12-08,5,Knee,Knee
Josh Hart,sprained left ankle,2021-12-28,2022-01-01,4,Ankle,Ankle
Josh Hart,sprained left ankle,2022-01-25,2022-01-28,3,Ankle,Ankle
Josh Hart,bruised left knee,2022-02-01,2022-02-06,5,Knee,Knee
Josh Huestis,placed on IL,2016-04-25,2016-05-10,15,Unknown,Unknown
Josh Huestis,placed on IL,2016-12-31,2017-02-01,32,Unknown,Unknown
Josh Huestis,placed on IL,2016-04-09,2016-04-11,2,Unknown,Unknown
Josh Huestis,placed on IL,2016-03-31,2016-04-06,6,Unknown,Unknown
Josh Huestis,placed on IL,2016-03-28,2016-03-29,1,Unknown,Unknown
Josh Huestis,placed on IL,2016-02-21,2016-03-22,30,Unknown,Unknown
Josh Huestis,placed on IL,2016-02-01,2016-02-19,18,Unknown,Unknown
Josh Huestis,placed on IL,2015-12-19,2016-01-29,41,Unknown,Unknown
Josh Huestis,placed on IL,2015-11-18,2015-12-17,29,Unknown,Unknown
Josh Huestis,placed on IL,2015-10-28,2015-11-16,19,Unknown,Unknown
Josh Huestis,placed on IL,2016-11-22,2016-12-19,27,Unknown,Unknown
Josh Huestis,placed on IL,2017-02-05,2017-02-24,19,Unknown,Unknown
Josh Huestis,placed on IL,2017-02-28,2017-04-12,43,Unknown,Unknown
Josh Huestis,placed on IL,2016-10-26,2016-11-20,25,Unknown,Unknown
Josh Jackson,stiffness in left knee,2018-03-10,2018-03-13,3,Knee,Knee
Josh Jackson,strained right hip,2018-01-12,2018-01-14,2,Hip,Unknown
Josh Jackson,sprained right ankle,2019-03-23,2019-03-30,7,Ankle,Ankle
Josh Jackson,sprained right ankle,2021-01-04,2021-01-08,4,Ankle,Ankle
Josh Jackson,illness,2021-04-26,2021-04-28,2,Unknown,General Ailments
Josh Jackson,oral surgery,2021-05-04,2021-05-11,7,Unknown,General Ailments
Josh Jackson,back injury,2022-01-30,2022-02-12,13,Back,Back
Josh Jackson,illness,2022-03-28,2022-03-30,2,Unknown,General Ailments
Josh Magette,placed on IL,2017-11-01,2017-11-22,21,Unknown,Unknown
Josh Magette,placed on IL,2018-01-22,2018-02-26,35,Unknown,Unknown
Josh Magette,placed on IL,2017-12-04,2018-01-20,47,Unknown,Unknown
Josh McRoberts,sore knee,2015-12-11,2016-01-29,49,Knee,Knee
Josh McRoberts,stress fracture in left foot,2017-01-04,2017-04-10,96,Foot,Bone Fracture
Josh McRoberts,knee injury,2017-10-18,2018-01-09,83,Knee,Knee
Josh McRoberts,placed on IL,2014-11-16,2014-11-20,4,Unknown,Unknown
Josh McRoberts,toe injury,2014-10-29,2014-11-01,3,Foot,Unknown
Josh Okogie,strained left hamstring,2020-12-29,2021-01-10,12,Hamstring,Soft Tissue Injury
Josh Okogie,bruised right quadriceps,2022-01-30,2022-02-08,9,Unknown,Unknown
Josh Okogie,right hip injury,2022-12-20,2022-12-23,3,Hip,Unknown
Josh Okogie,back spasms,2021-11-17,2021-11-24,7,Back,Back
Josh Richardson,concussion,2020-03-03,2020-03-10,7,Head,Head
Josh Richardson,placed on IL,2015-10-28,2015-11-06,9,Unknown,Unknown
Josh Richardson,right hamstring injury,2019-11-29,2019-12-10,11,Hamstring,Soft Tissue Injury
Josh Richardson,right hip flexor injury,2019-11-20,2019-11-23,3,Hip,Unknown
Josh Richardson,strained left hamstring,2020-01-25,2020-02-07,13,Hamstring,Soft Tissue Injury
Josh Richardson,tightness in right hamstring,2021-04-24,2021-04-29,5,Hamstring,Soft Tissue Injury
Josh Richardson,right knee injury,2021-11-13,2021-11-15,2,Knee,Knee
Josh Richardson,bruised left foot,2021-11-04,2021-11-06,2,Foot,Unknown
Josh Richardson,illness,2021-11-22,2021-11-27,5,Unknown,General Ailments
Josh Richardson,sore right shoulder,2022-02-25,2022-02-26,1,Shoulder,Shoulder
Josh Richardson,left calf injury,2022-03-18,2022-03-20,2,Calf,Soft Tissue Injury
Josh Richardson,tightness in lower back,2022-10-30,2022-11-02,3,Back,Back
Josh Richardson,sore right ankle,2022-11-23,2022-12-08,15,Ankle,Ankle
Josh Richardson,sore left/right knee,2023-01-26,2023-02-01,6,Knee,Knee
Josh Richardson,migraine headache,2021-10-20,2021-10-22,2,Unknown,Unknown
Joshua Primo,sore right wrist,2022-02-25,2022-02-26,1,Wrist,Wrist
Joshua Primo,stomach illness,2022-03-09,2022-03-12,3,Unknown,General Ailments
Jrue Holiday,sprained left ankle,2022-04-01,2022-04-02,1,Ankle,Ankle
Jrue Holiday,sprained right ankle,2022-11-09,2022-11-18,9,Ankle,Ankle
Jrue Holiday,placed on IL,2022-12-03,2022-12-05,2,Unknown,Unknown
Jrue Holiday,illness,2022-12-13,2022-12-17,4,Unknown,General Ailments
Jrue Holiday,illness,2022-12-28,2023-01-03,6,Unknown,General Ailments
Jrue Holiday,sore neck,2023-03-07,2023-03-09,2,Neck,Unknown
Jrue Holiday,sore left ankle,2022-01-12,2022-01-19,7,Ankle,Ankle
Jrue Holiday,left elbow injury,2020-01-13,2020-01-20,7,Elbow,Elbow
Jrue Holiday,sore left ankle,2022-03-25,2022-03-28,3,Ankle,Ankle
Jrue Holiday,sprained left knee,2019-10-26,2019-10-31,5,Knee,Knee
Jrue Holiday,stress reaction in right ankle,2015-01-14,2015-04-10,86,Ankle,Ankle
Juan Toscano-Anderson,sprained right ankle,2022-12-11,2022-12-28,17,Ankle,Ankle
Juan Toscano-Anderson,placed on IL,2022-11-18,2022-11-25,7,Unknown,Unknown
Juan Toscano-Anderson,sore left ankle,2022-01-06,2022-01-09,3,Ankle,Ankle
Juan Toscano-Anderson,left elbow injury,2021-04-09,2021-04-10,1,Elbow,Elbow
Juancho Hernangomez / Juan Hernangomez,placed on IL,2018-02-27,2018-03-09,10,Unknown,Unknown
Juancho Hernangomez / Juan Hernangomez,placed on IL,2018-03-11,2018-03-26,15,Unknown,Unknown
Juancho Hernangomez / Juan Hernangomez,placed on IL,2018-01-16,2018-01-17,1,Unknown,Unknown
Juancho Hernangomez / Juan Hernangomez,placed on IL,2017-12-26,2018-01-13,18,Unknown,Unknown
Juancho Hernangomez / Juan Hernangomez,placed on IL,2017-12-15,2017-12-18,3,Unknown,Unknown
Juancho Hernangomez / Juan Hernangomez,mononucleosis,2017-10-23,2017-11-11,19,Unknown,Unknown
Juancho Hernangomez / Juan Hernangomez,placed on IL,2018-01-19,2018-01-22,3,Unknown,Unknown
Julius Randle,sprained right ankle,2018-12-19,2018-12-21,2,Ankle,Ankle
Julius Randle,sprained right ankle,2019-01-29,2019-02-06,8,Ankle,Ankle
Julius Randle,left thigh injury,2021-03-27,2021-03-29,2,Unknown,Unknown
Julius Randle,right quadricep injury,2022-03-22,2022-03-27,5,Unknown,Unknown
Julius Randle,sprained left ankle,2023-03-30,2023-04-15,16,Ankle,Ankle
Julius Randle,pneumonia,2017-01-31,2017-02-02,2,Unknown,Unknown
Julyan Stone,placed on IL,2017-12-13,2017-12-15,2,Unknown,Unknown
Julyan Stone,placed on IL,2014-04-19,2014-04-27,8,Unknown,Unknown
Julyan Stone,placed on IL,2017-12-04,2017-12-09,5,Unknown,Unknown
Julyan Stone,placed on IL,2017-12-22,2018-02-28,68,Unknown,Unknown
Julyan Stone,placed on IL,2014-04-13,2014-04-14,1,Unknown,Unknown
Julyan Stone,placed on IL,2014-04-09,2014-04-11,2,Unknown,Unknown
Julyan Stone,placed on IL,2014-03-21,2014-04-02,12,Unknown,Unknown
Julyan Stone,placed on IL,2014-03-07,2014-03-14,7,Unknown,Unknown
Julyan Stone,placed on IL,2014-02-23,2014-03-02,7,Unknown,Unknown
Julyan Stone,strained left hamstring,2017-10-23,2017-11-29,37,Hamstring,Soft Tissue Injury
Justin Anderson,placed on IL,2015-12-14,2015-12-16,2,Unknown,Unknown
Justin Anderson,placed on IL,2015-12-18,2015-12-22,4,Unknown,Unknown
Justin Anderson,placed on IL,2015-12-26,2015-12-28,2,Unknown,Unknown
Justin Anderson,placed on IL,2015-12-09,2015-12-12,3,Unknown,Unknown
Justin Anderson,placed on IL,2018-03-26,2018-03-30,4,Unknown,Unknown
Justin Anderson,sprained right ankle,2018-02-14,2018-03-06,20,Ankle,Ankle
Justin Anderson,placed on IL,2016-01-01,2016-01-02,1,Unknown,Unknown
Justin Anderson,placed on IL,2016-01-05,2016-01-06,1,Unknown,Unknown
Justin Anderson,placed on IL,2016-01-15,2016-01-18,3,Unknown,Unknown
Justin Anderson,placed on IL,2015-11-01,2015-11-03,2,Unknown,Unknown
Justin Anderson,shin splints in left leg,2017-11-22,2017-11-30,8,Unknown,Unknown
Justin Anderson,shin splints in left leg,2017-12-02,2017-12-28,26,Unknown,Unknown
Justin Anderson,shin splints,2017-12-30,2018-01-05,6,Unknown,Unknown
Justin Champagnie,back injury,2022-11-09,2022-11-28,19,Back,Back
Justin Hamilton (Anthony),placed on IL,2015-01-20,2015-01-21,1,Unknown,Unknown
Justin Hamilton (Anthony),placed on IL,2014-03-21,2014-03-28,7,Unknown,Unknown
Justin Hamilton (Anthony),illness,2017-03-03,2017-03-04,1,Unknown,General Ailments
Justin Hamilton (Anthony),placed on IL,2016-12-16,2016-12-18,2,Unknown,Unknown
Justin Hamilton (Anthony),placed on IL,2016-12-12,2016-12-14,2,Unknown,Unknown
Justin Hamilton (Anthony),concussion,2014-12-29,2015-01-08,10,Head,Head
Justin Hamilton (Anthony),hip injury,2014-11-08,2014-11-16,8,Hip,Unknown
Justin Hamilton (Anthony),placed on IL,2014-04-12,2014-04-14,2,Unknown,Unknown
Justin Hamilton (Anthony),placed on IL,2014-03-14,2014-03-19,5,Unknown,Unknown
Justin Holiday,placed on IL,2014-11-05,2014-11-08,3,Unknown,Unknown
Justin Holiday,placed on IL,2014-11-09,2014-11-15,6,Unknown,Unknown
Justin Holiday,placed on IL,2018-02-27,2018-03-07,8,Unknown,Unknown
Justin Holiday,placed on IL,2016-01-20,2016-02-08,19,Unknown,Unknown
Justin Holiday,placed on IL,2018-02-22,2018-02-26,4,Unknown,Unknown
Justin Holiday,illness,2022-03-14,2022-03-15,1,Unknown,General Ailments
Justin Holiday,placed on IL,2016-01-05,2016-01-07,2,Unknown,Unknown
Justin Jackson (Aaron),placed on IL,2017-12-02,2017-12-10,8,Unknown,Unknown
Justin Jackson (Aaron),placed on IL not with team,2022-01-11,2022-01-14,3,Unknown,Unknown
Justin Jackson (Aaron),sprained right ankle,2021-06-23,2021-06-25,2,Ankle,Ankle
Justin Jackson (Aaron),placed on IL,2021-06-05,2021-06-07,2,Unknown,Unknown
Justin Jackson (Aaron),placed on IL,2021-05-07,2021-05-10,3,Unknown,Unknown
Justin Jackson (Aaron),placed on IL,2021-04-30,2021-05-05,5,Unknown,Unknown
Justin Jackson (Aaron),placed on IL,2021-04-22,2021-04-25,3,Unknown,Unknown
Justin Jackson (Aaron),placed on IL,2021-05-22,2021-05-29,7,Unknown,Unknown
Justin Patton,placed on IL f surgery on left foot to repair fracture,2017-10-18,2018-02-24,129,Foot,Bone Fracture
Justise Winslow,bruised right thigh,2019-03-17,2019-04-03,17,Unknown,Unknown
Justise Winslow,concussion,2019-11-07,2019-11-27,20,Head,Head
Justise Winslow,strained lower back,2019-12-10,2020-01-08,29,Back,Back
Justise Winslow,left hip injury,2020-12-23,2021-02-20,59,Hip,Unknown
Justise Winslow,left hip injury,2021-02-26,2021-02-28,2,Hip,Unknown
Justise Winslow,right thigh injury,2021-03-29,2021-04-19,21,Unknown,Unknown
Justise Winslow,sore right Achilles,2022-02-27,2022-03-16,17,Ankle,Ankle
Justise Winslow,illness,2022-11-12,2022-11-15,3,Unknown,General Ailments
Justise Winslow,right hamstring injury,2018-10-17,2018-10-27,10,Hamstring,Soft Tissue Injury
Justise Winslow,left hip injury,2021-03-15,2021-03-17,2,Hip,Unknown
Justise Winslow,sprained left knee,2019-02-23,2019-02-27,4,Knee,Knee
Jusuf Nurkic,ankle injury / sore left knee,2016-01-15,2016-01-21,6,Ankle,Ankle
Jusuf Nurkic,placed on IL,2015-11-20,2015-12-22,32,Unknown,Unknown
Jusuf Nurkic,strained left calf,2023-02-02,2023-03-08,34,Calf,Soft Tissue Injury
Jusuf Nurkic,placed on IL,2014-12-05,2014-12-10,5,Unknown,Unknown
Jusuf Nurkic,bruised knee,2015-10-30,2015-11-18,19,Knee,Knee
Jusuf Nurkic,left calf injury,2023-01-25,2023-01-30,5,Calf,Soft Tissue Injury
Jusuf Nurkic,placed on IL,2014-11-17,2014-11-19,2,Unknown,Unknown
Jusuf Nurkic,illness,2022-12-30,2023-01-02,3,Unknown,General Ailments
Jusuf Nurkic,right calf injury,2022-12-19,2022-12-21,2,Calf,Soft Tissue Injury
Jusuf Nurkic,placed on IL,2020-02-11,2020-07-31,171,Unknown,Unknown
Jusuf Nurkic,placed on IL,2019-10-23,2020-02-04,104,Unknown,Unknown
Jusuf Nurkic,right ankle injury,2017-12-09,2017-12-15,6,Ankle,Ankle
Jusuf Nurkic,fractured fibula in right leg,2017-04-06,2017-04-22,16,Unknown,Bone Fracture
Jusuf Nurkic,fractured fibula in right leg,2017-04-01,2017-04-04,3,Unknown,Bone Fracture
Jusuf Nurkic,illness,2016-03-28,2016-04-02,5,Unknown,General Ailments
