Player,Injury,Start Date,Return Date,Days Missed,Injury Category
Grayson Allen,Sprained Right Ankle,2023-01-12,2023-01-14,2,Ankle
Grayson Allen,Sore Left Hip,2022-03-07,2022-03-09,2,Hip/Groin
Grayson Allen,Sore Left Hip,2022-02-17,2022-02-25,8,Hip/Groin
Grayson Allen,Left Hip Injury,2020-01-28,2020-07-31,185,Hip/Groin
Grayson Allen,Illness,2021-12-04,2021-12-06,2,General Illness
Grayson Allen,Sore Right Ankle,2019-12-11,2019-12-20,9,Ankle
Grayson Allen,Illness,2022-11-11,2022-11-14,3,General Illness
Grayson Allen,Concussion,2021-02-27,2021-03-11,12,Head
Grayson Allen,Sore Left Hip,2022-04-07,2022-04-16,9,Hip/Groin
Grayson Allen,Sprained Right Ankle,2022-11-16,2022-11-18,2,Ankle
Grayson Allen,Sore Left Ankle,2019-11-04,2019-11-23,19,Ankle
Grayson Allen,Right Foot Injury,2022-12-05,2022-12-07,2,Foot/Toe
Grayson Allen,Left Hand Injury,2021-04-30,2021-05-03,3,Wrist/Hand/Finger
Grayson Allen,Sore Left Hip,2021-03-31,2021-04-02,2,Hip/Groin
Grayson Allen,Right Hip Injury,2022-02-06,2022-02-08,2,Hip/Groin
Greg Brown III,Illness,2021-12-12,2021-12-14,2,General Illness
Greg Brown III,Sprained Left Ankle,2021-11-14,2021-11-16,2,Ankle
Greg Monroe,Strained Right Knee,2015-03-17,2015-04-08,22,Knee
Greg Monroe,Strained Left Calf,2017-11-10,2017-11-16,6,Calf/Shin
Greg Oden,Unknown,2014-05-06,2014-05-24,18,Other/Unspecified
Greg Oden,Back Spasms,2014-03-28,2014-04-14,17,Back/Spine
Greg Oden,Unknown,2014-03-04,2014-03-06,2,Other/Unspecified
Greg Oden,Unknown,2014-03-19,2014-03-24,5,Other/Unspecified
Greg Smith (b. 1991-01-08),Sore Right Knee,2014-02-10,2014-02-19,9,Knee
Greg Smith (b. 1991-01-08),Unknown,2015-03-27,2015-03-29,2,Other/Unspecified
Greg Smith (b. 1991-01-08),Unknown,2015-04-18,2015-04-21,3,Other/Unspecified
Greg Smith (b. 1991-01-08),Unknown,2015-04-01,2015-04-10,9,Other/Unspecified
Greg Smith (b. 1991-01-08),Unknown,2015-03-10,2015-03-13,3,Other/Unspecified
Greg Smith (b. 1991-01-08),Unknown  Surgery On Right Knee,2014-03-05,2014-04-10,36,Knee
Greg Smith (b. 1991-01-08),Unknown,2015-03-18,2015-03-22,4,Other/Unspecified
Greg Stiemsma,Sprained Right Ankle,2014-10-29,2014-11-04,6,Ankle
Greg Whittington,Sore Left Knee,2021-03-21,2021-03-30,9,Knee
Greivis Vasquez,Illness,2014-02-01,2014-02-03,2,General Illness
Greivis Vasquez,Sore Right Ankle,2016-11-04,2016-11-09,5,Ankle
Greivis Vasquez,Sore Right Ankle,2015-11-29,2016-03-30,122,Ankle
Guerschon Yabusele,Unknown,2018-02-24,2018-03-14,18,Other/Unspecified
Guerschon Yabusele,Unknown,2018-01-23,2018-01-31,8,Other/Unspecified
Guerschon Yabusele,Illness,2018-01-18,2018-01-22,4,General Illness
Guerschon Yabusele,Illness,2017-10-17,2017-10-20,3,General Illness
Guerschon Yabusele,Sore Left Knee,2018-04-08,2018-04-11,3,Knee
Guerschon Yabusele,Sprained Right Ankle,2018-12-10,2018-12-21,11,Ankle
Guerschon Yabusele,Unknown,2019-03-03,2019-03-05,2,Other/Unspecified
Guerschon Yabusele,Illness,2019-03-16,2019-03-18,2,General Illness
Guerschon Yabusele,Unknown,2019-04-07,2019-04-09,2,Other/Unspecified
Guerschon Yabusele,Sore Lower Back,2019-04-21,2019-04-28,7,Back/Spine
Guillermo Hernangomez / Willy Hernangomez,Ankle Injury,2017-03-01,2017-03-05,4,Ankle
Guillermo Hernangomez / Willy Hernangomez,Unknown,2016-11-02,2016-11-04,2,Other/Unspecified
Gustavo Ayon,Unknown  Surgery On Right Shoulder,2014-03-07,2014-04-19,43,Shoulder
Hamidou Diallo,Sore Right Groin,2021-02-25,2021-03-26,29,Hip/Groin
Hamidou Diallo,Right Groin Injury,2021-03-27,2021-03-29,2,Hip/Groin
Hamidou Diallo,Right Groin Injury,2021-04-01,2021-04-02,1,Hip/Groin
Hamidou Diallo,Sprained Left Ankle,2018-11-23,2018-11-30,7,Ankle
Hamidou Diallo,Unknown,2019-03-05,2019-03-13,8,Other/Unspecified
Hamidou Diallo,Facial Injury,2021-12-05,2021-12-08,3,General Injury
Harrison Barnes,Unknown For Rest,2018-03-17,2018-03-20,3,Other/Unspecified
Harrison Barnes,Sprained Left Ankle,2018-02-05,2018-02-10,5,Ankle
Harrison Barnes,Left Foot Injury,2021-02-17,2021-02-23,6,Foot/Toe
Harrison Barnes,Unknown For Rest,2018-04-04,2018-04-06,2,Other/Unspecified
Harrison Barnes,Sprained Left Ankle,2015-11-28,2016-01-04,37,Ankle
Harrison Barnes,Sprained Right Foot,2021-11-26,2021-12-08,12,Foot/Toe
Harry Giles III,Unknown,2018-12-19,2018-12-23,4,Other/Unspecified
Harry Giles III,Sore Left Knee,2019-10-23,2019-11-08,16,Knee
Harry Giles III,Strained Left Calf,2021-02-15,2021-03-18,31,Calf/Shin
Hassan Whiteside,Sprained Right Foot,2022-03-25,2022-04-02,8,Foot/Toe
Hassan Whiteside,Concussion,2022-01-01,2022-01-07,6,Head
Hassan Whiteside,Glute Muscle Injury,2021-12-05,2021-12-09,4,Abdomen/Core
Hassan Whiteside,Sore Right Knee,2021-03-28,2021-04-05,8,Knee
Hassan Whiteside,Strained Left Hip,2020-08-08,2020-08-11,3,Hip/Groin
Hassan Whiteside,Sore Left Hip,2021-01-15,2021-01-27,12,Hip/Groin
Hassan Whiteside,Unknown,2014-12-14,2014-12-16,2,Other/Unspecified
Hassan Whiteside,Strained Left Hip,2019-03-02,2019-03-04,2,Hip/Groin
Hassan Whiteside,Hand Injury,2015-03-27,2015-03-31,4,Wrist/Hand/Finger
Hassan Whiteside,Sore Right Knee,2016-01-04,2016-01-06,2,Knee
Hassan Whiteside,Right Hip Injury,2019-11-21,2019-11-25,4,Hip/Groin
Hassan Whiteside,Sore Left Hip,2018-03-10,2018-03-29,19,Hip/Groin
Hassan Whiteside,Bone Bruise In Left Knee,2017-12-20,2017-12-26,6,Knee
Hassan Whiteside,Strained Left Hip,2016-01-29,2016-02-03,5,Hip/Groin
Hassan Whiteside,Bruised Left Knee,2017-10-21,2017-11-01,11,Knee
Henry Ellenson,Sprained Left Ankle,2019-01-21,2019-01-25,4,Ankle
Henry Ellenson,Unknown,2016-12-14,2016-12-17,3,Other/Unspecified
Henry Ellenson,Unknown,2017-11-15,2017-11-19,4,Other/Unspecified
Henry Ellenson,Unknown,2017-01-23,2017-03-27,63,Other/Unspecified
Henry Ellenson,Unknown,2018-10-23,2018-10-27,4,Other/Unspecified
Henry Ellenson,Unknown,2016-11-07,2016-11-14,7,Other/Unspecified
Henry Ellenson,Sprained Left Ankle,2018-12-12,2019-01-19,38,Ankle
Henry Ellenson,Sprained Right Ankle,2016-12-02,2016-12-06,4,Ankle
Henry Sims,Unknown,2014-01-10,2014-01-15,5,Other/Unspecified
Herbert Jones / Herb Jones (Keyshawn),Sprained Left Ankle,2021-11-05,2021-11-10,5,Ankle
Herbert Jones / Herb Jones (Keyshawn),Hyperextended Right Knee,2022-10-25,2022-11-04,10,Knee
Herbert Jones / Herb Jones (Keyshawn),Tibia Injury,2022-04-10,2022-04-12,2,Calf/Shin
Herbert Jones / Herb Jones (Keyshawn),Sore Left Ankle,2022-12-01,2022-12-13,12,Ankle
Ian Clark,Throat Ailment,2016-11-26,2016-11-28,2,General Injury
Ian Clark,Unknown,2015-10-27,2015-10-30,3,Other/Unspecified
Ian Clark,Unknown,2015-02-25,2015-03-21,24,Other/Unspecified
Ian Clark,Unknown,2015-11-09,2015-11-11,2,Other/Unspecified
Ian Clark,Unknown,2016-04-05,2016-04-07,2,Other/Unspecified
Ian Clark,Unknown,2016-06-13,2016-06-16,3,Other/Unspecified
Ian Clark,Unknown,2014-02-07,2014-03-08,29,Other/Unspecified
Ian Clark,Unknown,2014-01-25,2014-01-31,6,Other/Unspecified
Ian Mahinmi,Unknown  Surgery On Left Knee To Repair Torn Medial Meniscus,2016-10-27,2016-11-26,30,Knee
Ian Mahinmi,Sore Lower Back,2016-03-17,2016-03-19,2,Back/Spine
Ian Mahinmi,Knee Injury,2015-12-31,2016-01-02,2,Knee
Ian Mahinmi,Sprained Right Ankle,2015-02-08,2015-02-11,3,Ankle
Ian Mahinmi,Torn Plantar Fascia In Left Foot,2014-12-23,2015-01-09,17,Foot/Toe
Ian Mahinmi,Unknown For Strained Left Calf,2017-04-12,2018-04-10,363,Calf/Shin
Ian Mahinmi,Right Achilles Injury,2019-10-23,2019-12-05,43,Ankle
Ian Mahinmi,Bruised Left Hip,2014-03-11,2014-03-14,3,Hip/Groin
Ian Mahinmi,Sore Right Knee,2016-11-28,2017-02-08,72,Knee
Ike Anigbogu,Unknown,2017-11-15,2017-11-25,10,Other/Unspecified
Ike Anigbogu,Unknown,2017-11-27,2017-12-06,9,Other/Unspecified
Ike Anigbogu,Unknown,2017-12-17,2017-12-27,10,Other/Unspecified
Ike Anigbogu,Unknown,2018-01-06,2018-01-14,8,Other/Unspecified
Ike Anigbogu,Unknown,2018-02-09,2018-02-11,2,Other/Unspecified
Ike Anigbogu,Unknown,2018-02-23,2018-03-17,22,Other/Unspecified
Iman Shumpert,Left Knee Effusion,2017-11-28,2018-01-23,56,Knee
Iman Shumpert,Sore Right Quadriceps,2015-04-10,2015-04-12,2,Thigh
Iman Shumpert,Unknown  Surgery On Right Wrist,2015-10-27,2015-12-11,45,Wrist/Hand/Finger
Iman Shumpert,Left Knee Injury,2017-11-20,2017-11-27,7,Knee
Iman Shumpert,Dislocated Left Shoulder,2015-01-13,2015-01-23,10,Shoulder
Iman Shumpert,Sprained Mcl In Knee,2014-02-21,2014-03-02,9,Knee
Iman Shumpert,Sprained Right Shoulder,2014-02-01,2014-02-03,2,Shoulder
Iman Shumpert,Strained Right Groin,2015-12-17,2015-12-20,3,Hip/Groin
Iman Shumpert,Left Knee Injury,2016-04-13,2016-04-17,4,Knee
Iman Shumpert,Sore Right Knee,2017-03-25,2017-03-27,2,Knee
Iman Shumpert,Strained Left Hamstring,2021-02-08,2021-02-23,15,Thigh
Iman Shumpert,Sore Left Hip,2018-10-24,2018-10-26,2,Hip/Groin
Iman Shumpert,Unknown,2018-10-30,2018-11-01,2,Other/Unspecified
Iman Shumpert,Unknown,2018-11-25,2018-11-29,4,Other/Unspecified
Iman Shumpert,Unknown,2018-12-08,2018-12-10,2,Other/Unspecified
Iman Shumpert,Right Index Finger Injury,2019-01-05,2019-01-10,5,Wrist/Hand/Finger
Iman Shumpert,Sore Right Knee,2019-02-21,2019-02-25,4,Knee
Iman Shumpert,Sore Right Knee,2017-11-01,2017-11-07,6,Knee
Immanuel Quickley,Sprained Left Ankle,2021-05-07,2021-05-13,6,Ankle
Immanuel Quickley,Left Hip Injury,2020-12-26,2021-01-02,7,Hip/Groin
Immanuel Quickley,Sore Left Ankle,2021-03-18,2021-03-21,3,Ankle
Isaac Bonga,Right Big Toe Injury,2022-04-08,2022-04-10,2,Foot/Toe
Isaac Bonga,Right Big Toe Injury,2022-04-03,2022-04-07,4,Foot/Toe
Isaac Bonga,Groin Injury,2020-03-10,2020-07-31,143,Hip/Groin
Isaac Okoro,Sore Left Knee,2023-03-31,2023-04-15,15,Knee
Isaac Okoro,Sprained Left Elbow,2022-01-03,2022-01-14,11,Arm/Elbow
Isaac Okoro,Sprained Left Foot,2020-12-27,2021-01-05,9,Foot/Toe
Isaac Okoro,Strained Left Hamstring,2021-10-27,2021-11-10,14,Thigh
Isaiah Briscoe,Concussion,2019-02-24,2019-02-28,4,Head
Isaiah Briscoe,Sprained Right Ankle,2019-01-25,2019-01-31,6,Ankle
Isaiah Canaan,Unknown,2015-02-20,2015-02-22,2,Other/Unspecified
Isaiah Canaan,Unknown,2015-01-12,2015-01-31,19,Other/Unspecified
Isaiah Canaan,Unknown,2017-04-16,2017-04-23,7,Other/Unspecified
Isaiah Canaan,Unknown,2017-03-13,2017-03-15,2,Other/Unspecified
Isaiah Canaan,Unknown,2014-04-14,2014-04-16,2,Other/Unspecified
Isaiah Canaan,Unknown,2014-12-03,2014-12-11,8,Other/Unspecified
Isaiah Canaan,Unknown,2017-01-20,2017-01-29,9,Other/Unspecified
Isaiah Canaan,Unknown,2014-01-22,2014-03-05,42,Other/Unspecified
Isaiah Canaan,Unknown,2017-03-08,2017-03-12,4,Other/Unspecified
Isaiah Canaan,Fractured Left Ankle,2018-02-02,2018-02-08,6,Face/Nose
Isaiah Canaan,Strained Left Adductor,2018-01-07,2018-01-14,7,Other/Unspecified
Isaiah Hartenstein,Unknown,2018-12-20,2018-12-25,5,Other/Unspecified
Isaiah Hartenstein,Sprained Left Ankle,2021-12-22,2022-01-15,24,Ankle
Isaiah Hartenstein,Unknown,2019-02-21,2019-03-26,33,Other/Unspecified
Isaiah Hartenstein,Unknown,2019-02-09,2019-02-11,2,Other/Unspecified
Isaiah Hartenstein,Unknown,2019-01-21,2019-02-01,11,Other/Unspecified
Isaiah Hartenstein,Unknown,2018-12-27,2019-01-14,18,Other/Unspecified
Isaiah Hartenstein,Unknown,2018-12-06,2018-12-11,5,Other/Unspecified
Isaiah Hartenstein,Unknown,2018-12-13,2018-12-15,2,Other/Unspecified
Isaiah Hartenstein,Unknown,2018-12-17,2018-12-19,2,Other/Unspecified
Isaiah Hicks,Unknown,2019-02-22,2019-04-07,44,Other/Unspecified
Isaiah Hicks,Unknown,2018-03-23,2018-03-26,3,Other/Unspecified
Isaiah Hicks,Unknown,2018-03-13,2018-03-17,4,Other/Unspecified
Isaiah Hicks,Unknown,2017-10-21,2018-02-08,110,Other/Unspecified
Isaiah Hicks,Unknown,2019-02-05,2019-02-08,3,Other/Unspecified
Isaiah Hicks,Sprained Left Ankle,2018-10-17,2019-02-01,107,Ankle
Isaiah Jackson,Headache,2022-03-24,2022-04-01,8,Head
Isaiah Jackson,Concussion,2022-03-17,2022-03-23,6,Head
Isaiah Jackson,Sprained Right Ankle,2022-02-12,2022-02-25,13,Ankle
Isaiah Jackson,Sprained Right Ankle,2022-02-03,2022-02-11,8,Ankle
Isaiah Jackson,Hyperextended Left Knee,2021-10-29,2021-11-14,16,Knee
Isaiah Joe,Sore Back,2022-01-07,2022-01-09,2,Back/Spine
Isaiah Joe,Sprained Right Ankle,2022-05-08,2022-05-10,2,Ankle
Isaiah Livers,Hip Injury,2022-10-19,2022-10-22,3,Hip/Groin
Isaiah Livers,Sprained Left Ankle,2023-03-01,2023-03-04,3,Ankle
Isaiah Livers,Sprained Right Shoulder,2022-12-04,2023-01-11,38,Shoulder
Isaiah Livers,Unknown  Surgery On Right Foot,2021-10-19,2021-11-23,35,Foot/Toe
Isaiah Livers,Concussion,2022-03-23,2022-03-30,7,Head
Isaiah Roby,Unknown,2019-10-25,2020-01-27,94,Other/Unspecified
Isaiah Roby,Sprained Right Ankle,2023-02-14,2023-03-03,17,Ankle
Isaiah Roby,Sore Lower Back,2022-03-06,2022-03-08,2,Back/Spine
Isaiah Roby,Unknown,2020-02-05,2020-02-21,16,Other/Unspecified
Isaiah Roby,Concussion,2021-04-07,2021-04-13,6,Head
Isaiah Roby,Flu,2022-11-02,2022-11-05,3,General Illness
Isaiah Roby,Sprained Right Ankle,2022-01-31,2022-02-11,11,Ankle
Isaiah Stewart,Right Knee Injury,2022-03-08,2022-03-14,6,Knee
Isaiah Stewart,Sore Left Shoulder,2023-01-23,2023-01-26,3,Shoulder
Isaiah Stewart,Sore Left Shoulder,2023-01-11,2023-01-13,2,Shoulder
Isaiah Stewart,Right Big Toe Injury,2022-11-17,2022-11-29,12,Foot/Toe
Isaiah Taylor,Unknown,2017-05-09,2017-05-11,2,Other/Unspecified
Isaiah Taylor,Unknown,2018-01-20,2018-01-22,2,Other/Unspecified
Isaiah Taylor,Unknown,2017-03-01,2017-04-02,32,Other/Unspecified
Isaiah Taylor,Unknown,2017-10-18,2017-10-22,4,Other/Unspecified
Isaiah Taylor,Eye Contusion,2017-11-18,2017-11-30,12,Face/Nose
Isaiah Thomas,Back Injury,2015-03-11,2015-03-25,14,Back/Spine
Isaiah Thomas,Ankle Injury,2014-11-26,2014-12-12,16,Ankle
Isaiah Thomas,Sore/Strained Groin,2016-12-07,2016-12-16,9,Hip/Groin
Isaiah Thomas,Bone Bruise In Right Knee,2017-03-17,2017-03-20,3,Knee
Isaiah Thomas,Right Hip Impingement,2017-10-17,2018-01-02,77,Hip/Groin
Isaiah Thomas,Right Hip Injury,2018-10-17,2019-02-13,119,Hip/Groin
Isaiah Thomas,Strained Left Calf,2019-12-06,2019-12-16,10,Calf/Shin
Isaiah Thomas,Unknown,2015-04-15,2016-04-16,367,Other/Unspecified
Isaiah Todd,Unknown,2021-11-05,2021-11-07,2,Other/Unspecified
Isaiah Todd,Unknown,2021-11-24,2021-12-03,9,Other/Unspecified
Isaiah Todd,Strained Right Hamstring,2022-12-04,2022-12-20,16,Thigh
Isaiah Whitehead,Sprained Left Ankle,2017-04-04,2017-04-06,2,Ankle
Isaiah Whitehead,Unknown,2017-10-27,2017-10-29,2,Other/Unspecified
Isaiah Whitehead,Unknown,2017-12-20,2018-01-27,38,Other/Unspecified
Isaiah Whitehead,Unknown,2017-11-26,2017-11-27,1,Other/Unspecified
Isaiah Whitehead,Unknown,2017-12-04,2017-12-15,11,Other/Unspecified
Isaiah Whitehead,Knee Injury,2017-01-13,2017-01-15,2,Knee
Isaiah Whitehead,Unknown,2018-02-02,2018-02-06,4,Other/Unspecified
Isaiah Whitehead,Unknown,2018-02-26,2018-03-16,18,Other/Unspecified
Isaiah Whitehead,Unknown,2017-10-31,2017-11-07,7,Other/Unspecified
Isaiah Whitehead,Concussion,2016-11-09,2016-11-12,3,Head
Isaiah Whitehead,Sore Left Foot,2016-12-22,2016-12-26,4,Foot/Toe
Ishmael Smith / Ish Smith,Right Adductor Injury,2019-01-19,2019-02-02,14,General Injury
Ishmael Smith / Ish Smith,Strained Right Quadriceps,2021-02-13,2021-04-02,48,Thigh
Ishmael Smith / Ish Smith,Left Hamstring Injury,2020-03-08,2020-07-31,145,Thigh
Ishmael Smith / Ish Smith,Right Adductor Injury,2018-12-07,2019-01-14,38,General Injury
Ishmael Smith / Ish Smith,Right Adductor Injury,2019-02-05,2019-02-08,3,General Injury
Ishmail Wainright / Ish Wainright,Sore Lower Back,2021-12-29,2021-12-31,2,Back/Spine
Ivan Rabb,Right Heel Injury,2018-03-26,2018-03-30,4,Foot/Toe
Ivan Rabb,Unknown,2018-10-19,2018-10-22,3,Other/Unspecified
Ivan Rabb,Unknown,2017-12-04,2017-12-11,7,Other/Unspecified
Ivan Rabb,Unknown,2018-12-29,2019-01-02,4,Other/Unspecified
Ivan Rabb,Unknown,2018-12-07,2018-12-12,5,Other/Unspecified
Ivan Rabb,Unknown,2017-12-31,2018-01-05,5,Other/Unspecified
Ivan Rabb,Unknown,2017-11-04,2017-11-26,22,Other/Unspecified
Ivan Rabb,Unknown,2017-10-30,2017-11-01,2,Other/Unspecified
Ivan Rabb,Unknown,2017-12-01,2017-12-02,1,Other/Unspecified
Ivan Rabb,Unknown,2017-12-16,2017-12-23,7,Other/Unspecified
Ivica Zubac,Unknown,2017-12-02,2017-12-07,5,Other/Unspecified
Ivica Zubac,Unknown,2016-11-15,2016-12-05,20,Other/Unspecified
Ivica Zubac,Strained Right Calf,2023-02-23,2023-02-28,5,Calf/Shin
Ivica Zubac,Strained Right Calf,2023-03-02,2023-03-05,3,Calf/Shin
Ivica Zubac,Unknown,2016-11-06,2016-11-13,7,Other/Unspecified
Ivica Zubac,Unknown,2016-12-16,2016-12-17,1,Other/Unspecified
Ivica Zubac,Unknown,2017-01-05,2017-01-08,3,Other/Unspecified
Ivica Zubac,Unknown,2017-11-15,2017-11-19,4,Other/Unspecified
Ivica Zubac,Unknown,2016-12-29,2017-01-01,3,Other/Unspecified
Ivica Zubac,Unknown,2018-01-28,2018-02-06,9,Other/Unspecified
Ivica Zubac,Right Calf Injury,2022-01-31,2022-02-06,6,Calf/Shin
Ivica Zubac,Unknown,2017-12-18,2017-12-25,7,Other/Unspecified
Ivica Zubac,Unknown,2017-10-19,2017-10-22,3,Other/Unspecified
Ivica Zubac,Bruised Left Knee / Discomfort In Left Knee,2022-12-15,2022-12-21,6,Back/Spine
Ivica Zubac,Unknown,2017-01-10,2017-01-12,2,Other/Unspecified
Ivica Zubac,Unknown,2016-10-26,2016-11-02,7,Other/Unspecified
Ivica Zubac,Quadriceps Injury,2017-03-05,2017-03-07,2,Thigh
J.J. Hickson,Sore Right Knee,2014-11-17,2014-11-23,6,Knee
J.J. Hickson,Unknown,2016-04-03,2016-04-06,3,Other/Unspecified
J.J. Hickson,Unknown,2016-01-17,2016-01-27,10,Other/Unspecified
J.J. Hickson,Root Canal,2016-01-13,2016-01-15,2,Other/Unspecified
J.J. Redick,Right Heel Injury,2021-05-01,2021-05-02,1,Foot/Toe
J.J. Redick,Back Injury,2019-04-09,2019-04-12,3,Back/Spine
J.J. Redick,Nausea,2019-02-05,2019-02-08,3,Other/Unspecified
J.J. Redick,Left Fibula Injury,2018-01-20,2018-01-31,11,Calf/Shin
J.J. Redick,Tightness In Right Hamstring,2017-12-21,2017-12-25,4,Thigh
J.J. Redick,Tightness In Lower Back,2017-10-30,2017-11-01,2,Back/Spine
J.J. Redick,Right Heel Injury,2021-03-11,2021-04-12,32,Foot/Toe
J.J. Redick,Back Injury,2019-01-08,2019-01-09,1,Back/Spine
J.J. Redick,Strained Left Hamstring,2020-03-06,2020-07-30,146,Thigh
J.J. Redick,Unknown For Rest,2016-04-13,2016-04-17,4,Other/Unspecified
J.J. Redick,Back Injury,2014-02-05,2014-04-03,57,Back/Spine
J.J. Redick,Sprained Right Ankle,2017-03-26,2017-03-29,3,Ankle
J.R. Smith,Sore Right Ankle,2016-11-13,2016-11-18,5,Ankle
J.R. Smith,Unknown  Surgery On Right Thumb To Repair Fracture,2017-01-06,2017-03-09,62,Face/Nose
J.R. Smith,Hyperextended Left Knee,2016-12-07,2016-12-10,3,Knee
J.T. Thor,Player Not With Team,2021-12-23,2021-12-27,4,Other/Unspecified
J.T. Thor,Unknown,2021-11-19,2021-12-01,12,Other/Unspecified
Ja Morant,Sprained Left Ankle,2020-12-29,2021-01-16,18,Ankle
Ja Morant,Sore Back,2021-05-14,2021-05-16,2,Back/Spine
Ja Morant,Sprained Left Knee,2021-11-28,2021-12-20,22,Knee
Ja Morant,Left Thigh Injury,2022-01-08,2022-01-09,1,Thigh
Ja Morant,Back Injury,2019-12-13,2019-12-14,1,Back/Spine
Ja Morant,Sore Left Ankle,2022-02-15,2022-02-16,1,Ankle
Ja Morant,Sore Back,2022-03-15,2022-03-18,3,Back/Spine
Ja Morant,Back Spasms,2019-12-01,2019-12-09,8,Back/Spine
Ja Morant,Sore Right Knee,2022-04-10,2022-04-15,5,Knee
Ja Morant,Right Hand Injury,2023-04-09,2023-04-16,7,Wrist/Hand/Finger
Ja Morant,Right Thigh Injury,2023-03-28,2023-03-29,1,Thigh
Ja Morant,Sore Right Wrist,2023-02-05,2023-02-06,1,Wrist/Hand/Finger
Ja Morant,Sore Left Ankle,2023-01-23,2023-01-24,1,Ankle
Ja Morant,Sore Right Knee,2022-03-19,2022-04-09,21,Knee
Ja Morant,Right Thigh Injury,2022-12-12,2022-12-15,3,Thigh
Ja Morant,Right Thigh Injury,2023-01-09,2023-01-11,2,Thigh
Ja Morant,Sore Left Ankle,2022-11-13,2022-11-15,2,Ankle
Ja Morant,Unknown,2022-10-29,2022-10-31,2,Other/Unspecified
JaKarr Sampson,Unknown,2018-03-19,2018-03-27,8,Other/Unspecified
JaKarr Sampson,Sore Back,2019-11-23,2019-12-17,24,Back/Spine
JaKarr Sampson,Unknown,2018-02-24,2018-03-07,11,Other/Unspecified
JaKarr Sampson,Sore Back,2021-01-17,2021-01-20,3,Back/Spine
JaKarr Sampson,Sore Left Knee,2021-03-19,2021-03-21,2,Knee
JaKarr Sampson,Sore Lower Back,2021-04-16,2021-04-17,1,Back/Spine
JaKarr Sampson,Concussion,2021-04-30,2021-05-11,11,Head
JaKarr Sampson,Unknown,2018-01-08,2018-01-28,20,Other/Unspecified
JaKarr Sampson,Unknown,2017-12-12,2018-01-06,25,Other/Unspecified
JaKarr Sampson,Unknown,2014-11-21,2014-11-24,3,Other/Unspecified
JaKarr Sampson,Unknown,2017-10-23,2017-10-29,6,Other/Unspecified
JaKarr Sampson,Sprained Left Ankle,2020-01-24,2020-01-26,2,Ankle
JaMychal Green,Sprained Right Ankle,2021-12-13,2021-12-22,9,Ankle
JaMychal Green,Left Calf Injury,2020-12-22,2021-01-01,10,Calf/Shin
JaMychal Green,Stomach Illness,2021-03-12,2021-03-13,1,General Illness
JaMychal Green,Sprained Left Elbow,2021-11-29,2021-12-01,2,Arm/Elbow
JaMychal Green,Tailbone Injury,2019-12-09,2019-12-22,13,Back/Spine
JaMychal Green,Sore Left Knee,2019-02-07,2019-02-09,2,Knee
JaMychal Green,Fractured Jaw,2018-11-07,2018-11-18,11,Face/Nose
JaMychal Green,Fractured Jaw,2018-10-22,2018-11-02,11,Face/Nose
JaMychal Green,Right Ankle Injury,2018-01-22,2018-02-01,10,Ankle
JaMychal Green,Sore Right Knee,2017-12-23,2017-12-30,7,Knee
JaMychal Green,Sprained Left Shoulder,2021-02-21,2021-03-01,8,Shoulder
JaMychal Green,Sprained Right Wrist,2022-03-28,2022-04-01,4,Wrist/Hand/Finger
JaMychal Green,Sprained Left Ankle,2017-10-21,2017-11-14,24,Ankle
JaQuori McLaughlin,Unknown,2021-11-29,2021-12-01,2,Other/Unspecified
JaQuori McLaughlin,Unknown,2021-11-03,2021-11-27,24,Other/Unspecified
JaQuori McLaughlin,Unknown,2021-10-21,2021-10-28,7,Other/Unspecified
JaQuori McLaughlin,Unknown,2021-12-03,2021-12-04,1,Other/Unspecified
JaQuori McLaughlin,Unknown,2021-12-07,2021-12-19,12,Other/Unspecified
JaQuori McLaughlin,Unknown,2021-10-29,2021-11-02,4,Other/Unspecified
